building_id,year,meter,total_meter_reading
Panther_lodging_Floyd,2016,water,2228811.5539
Panther_lodging_Floyd,2017,electricity,1398646.7055
Panther_lodging_Floyd,2017,water,2067969.483
Panther_lodging_Gale,2016,electricity,542457.0517
Panther_lodging_Gale,2016,water,4309462.1604
Panther_lodging_Gale,2017,electricity,930161.2976
Panther_lodging_Gale,2017,water,4127232.523
Panther_lodging_Georgie,2016,irrigation,18927.05
Panther_lodging_Georgie,2016,water,961959.7454
Panther_lodging_Georgie,2017,irrigation,62459.265
Panther_lodging_Georgie,2017,water,1788151.9758
Panther_lodging_Hattie,2016,electricity,809112.1311
Panther_lodging_Hattie,2016,gas,17431816.8724
Panther_lodging_Hattie,2016,water,23243401.6066
Panther_lodging_Hattie,2017,electricity,1181129.2895
Panther_lodging_Hattie,2017,gas,17264637.8819
Panther_lodging_Hattie,2017,water,21400058.353
Panther_lodging_Heather,2016,irrigation,0.0
Panther_lodging_Heather,2016,water,1593581.9018
Panther_lodging_Heather,2017,irrigation,0.0
Panther_lodging_Heather,2017,water,1217387.856
Panther_lodging_Jacquelyn,2016,irrigation,0.0
Panther_lodging_Jacquelyn,2016,water,679897.4901
Panther_lodging_Jacquelyn,2017,irrigation,0.0
Panther_lodging_Jacquelyn,2017,water,1073163.735
Panther_lodging_Jana,2016,electricity,474156.1185
Panther_lodging_Jana,2016,water,2124712.7789
Panther_lodging_Jana,2017,electricity,705910.4634
Panther_lodging_Jana,2017,water,2194023.636
Panther_lodging_Janice,2016,electricity,300567.0535
Panther_lodging_Janice,2016,irrigation,7894586.1173
Panther_lodging_Janice,2016,water,3725032.7105
Panther_lodging_Janice,2017,electricity,481519.3248
Panther_lodging_Janice,2017,irrigation,12925282.445
Panther_lodging_Janice,2017,water,3406869.0
Panther_lodging_Jorge,2016,electricity,363177.9555
Panther_lodging_Jorge,2016,water,2441438.0336
Panther_lodging_Jorge,2017,electricity,583086.1929
Panther_lodging_Jorge,2017,water,1771571.8800000001
Panther_lodging_Juliet,2016,irrigation,1.5141
Panther_lodging_Juliet,2016,water,1526561.2178
Panther_lodging_Juliet,2017,irrigation,0.0
Panther_lodging_Juliet,2017,water,1509053.6965
Panther_lodging_Kaitlin,2016,electricity,276160.0949
Panther_lodging_Kaitlin,2016,water,2507682.7086
Panther_lodging_Kaitlin,2017,electricity,415109.9119
Panther_lodging_Kaitlin,2017,water,2325377.363
Panther_lodging_Kara,2016,chilledwater,6104927.2698
Panther_lodging_Kara,2016,electricity,969343.0988
Panther_lodging_Kara,2016,irrigation,332902.1236
Panther_lodging_Kara,2017,chilledwater,10076943.3841
Panther_lodging_Kara,2017,electricity,1524443.3416
Panther_lodging_Kara,2017,irrigation,1132711.9634
Panther_lodging_Kirk,2016,chilledwater,7721708.9795
Panther_lodging_Kirk,2016,electricity,816622.4373
Panther_lodging_Kirk,2017,chilledwater,8334280.1302
Panther_lodging_Kirk,2017,electricity,1360697.1767
Panther_lodging_Marisol,2016,chilledwater,4766367.282
Panther_lodging_Marisol,2016,electricity,902797.792
Panther_lodging_Marisol,2017,chilledwater,8567318.0849
Panther_lodging_Marisol,2017,electricity,1414754.8116
Panther_lodging_Marlyn,2016,irrigation,83392.5823
Panther_lodging_Marlyn,2016,water,2442164.8323
Panther_lodging_Marlyn,2017,irrigation,319867.145
Panther_lodging_Marlyn,2017,water,2337074.2799
Panther_lodging_Myrtle,2016,electricity,282326.9711
Panther_lodging_Myrtle,2016,water,3838632.8646
Panther_lodging_Myrtle,2017,electricity,465680.7264
Panther_lodging_Myrtle,2017,water,3055582.952
Panther_lodging_Otis,2016,irrigation,5872647.2199
Panther_lodging_Otis,2017,irrigation,2941642.111
Panther_lodging_Paulette,2016,irrigation,21427313.305
Panther_lodging_Paulette,2017,irrigation,21440562.24
Panther_lodging_Ricky,2016,gas,1020563.4228
Panther_lodging_Ricky,2016,irrigation,8852370.5555
Panther_lodging_Ricky,2017,gas,904320.6372
Panther_lodging_Ricky,2017,irrigation,9495700.985
Panther_lodging_Russell,2016,electricity,164928.9179
Panther_lodging_Russell,2016,water,1824378.3495
Panther_lodging_Russell,2017,electricity,348645.9059
Panther_lodging_Russell,2017,water,2660386.148
Panther_lodging_Shelia,2016,irrigation,21576.837
Panther_lodging_Shelia,2017,irrigation,198355.484
Panther_lodging_Sonja,2016,electricity,607361.4662
Panther_lodging_Sonja,2016,gas,3478761.6508
Panther_lodging_Sonja,2016,water,703272.3955
Panther_lodging_Sonja,2017,electricity,997421.9778
Panther_lodging_Sonja,2017,gas,3962572.2262
Panther_lodging_Sonja,2017,water,6739142.7068
Panther_lodging_Teresita,2016,electricity,383696.8628
Panther_lodging_Teresita,2016,water,2983205.9128
Panther_lodging_Teresita,2017,electricity,556880.3333
Panther_lodging_Teresita,2017,water,2093710.271
Panther_lodging_Tracie,2016,electricity,329522.7858
Panther_lodging_Tracie,2016,water,2261782.475
Panther_lodging_Tracie,2017,electricity,474339.0403
Panther_lodging_Tracie,2017,water,2421905.318
Panther_lodging_Willa,2016,electricity,369226.5664
Panther_lodging_Willa,2016,water,2688890.2853
Panther_lodging_Willa,2017,electricity,634497.3442
Panther_lodging_Willa,2017,water,2830351.057
Panther_office_Antonette,2016,electricity,157521.0925
Panther_office_Antonette,2016,irrigation,5345830.1523
Panther_office_Antonette,2017,electricity,287884.1161
Panther_office_Antonette,2017,irrigation,8569131.7587
Panther_office_Brent,2016,chilledwater,549688.0771
Panther_office_Brent,2016,electricity,85425.0362
Panther_office_Brent,2017,chilledwater,474624.0928
Panther_office_Brent,2017,electricity,104030.9231
Panther_office_Bryce,2016,water,0.0
Panther_office_Bryce,2017,water,0.0
Panther_office_Catherine,2016,electricity,258653.0177
Panther_office_Catherine,2016,irrigation,2441.9634
Panther_office_Catherine,2016,water,922050.1678
Panther_office_Catherine,2017,electricity,368116.1145
Panther_office_Catherine,2017,irrigation,9710.6978
Panther_office_Catherine,2017,water,708628.752
Panther_office_Christian,2016,chilledwater,1559553.1134
Panther_office_Christian,2016,electricity,183349.842
Panther_office_Christian,2016,water,149553.9783
Panther_office_Christian,2017,chilledwater,1492764.0939
Panther_office_Christian,2017,electricity,306658.987
Panther_office_Christian,2017,water,147555.2818
Panther_office_Christin,2016,electricity,206304.7463
Panther_office_Christin,2016,gas,4673.372
Panther_office_Christin,2017,electricity,40934.9375
Panther_office_Christin,2017,gas,1402.0116
Panther_office_Clementine,2016,chilledwater,211129.5707
Panther_office_Clementine,2016,electricity,272564.4998
Panther_office_Clementine,2016,water,158779.0224
Panther_office_Clementine,2017,chilledwater,1431578.9656
Panther_office_Clementine,2017,electricity,407036.3486
Panther_office_Clementine,2017,water,303854.8607
Panther_office_Daina,2016,irrigation,2542413.8454
Panther_office_Daina,2016,water,36669.2667
Panther_office_Daina,2017,irrigation,3734004.1322
Panther_office_Daina,2017,water,43229.3822
Panther_office_Danica,2016,electricity,28364.0882
Panther_office_Danica,2016,water,47703.7368
Panther_office_Danica,2017,electricity,43808.8101
Panther_office_Danica,2017,water,103530.9635
Panther_office_Garth,2016,chilledwater,2505114.7533
Panther_office_Garth,2016,electricity,393381.0786
Panther_office_Garth,2017,chilledwater,2603411.791
Panther_office_Garth,2017,electricity,503334.9722
Panther_office_Gino,2016,water,141.5662
Panther_office_Gino,2017,water,0.0
Panther_office_Graham,2016,chilledwater,4330072.5456
Panther_office_Graham,2016,electricity,424450.619
Panther_office_Graham,2016,gas,9965772.2239
Panther_office_Graham,2016,water,1664936.8803
Panther_office_Graham,2017,chilledwater,4069900.7221
Panther_office_Graham,2017,electricity,624971.2169
Panther_office_Graham,2017,gas,8272436.2814
Panther_office_Graham,2017,water,1651952.9239999999
Panther_office_Hannah,2016,electricity,42226.8492
Panther_office_Hannah,2016,water,116662.5341
Panther_office_Hannah,2017,electricity,52377.6045
Panther_office_Hannah,2017,water,148600.0441
Panther_office_Jeane,2016,electricity,121789.4092
Panther_office_Jeane,2017,electricity,170400.8308
Panther_office_Jesus,2016,electricity,567581.3719
Panther_office_Jesus,2017,electricity,843828.4464
Panther_office_Karla,2016,chilledwater,1415521.8526
Panther_office_Karla,2016,electricity,187192.1355
Panther_office_Karla,2016,water,336106.5539
Panther_office_Karla,2017,chilledwater,1604446.1449
Panther_office_Karla,2017,electricity,313364.973
Panther_office_Karla,2017,water,329330.67
Panther_office_Kristen,2016,electricity,329513.1841
Panther_office_Kristen,2016,gas,68571465.006
Panther_office_Kristen,2016,irrigation,937.1922
Panther_office_Kristen,2016,water,28944819.5906
Panther_office_Kristen,2017,electricity,405272.5887
Panther_office_Kristen,2017,gas,54748391.8942
Panther_office_Kristen,2017,irrigation,2038.8217
Panther_office_Kristen,2017,water,24472448.5254
Panther_office_Larry,2016,electricity,325282.0113
Panther_office_Larry,2016,irrigation,58051.9069
Panther_office_Larry,2016,water,717808.3712
Panther_office_Larry,2017,electricity,416594.3078
Panther_office_Larry,2017,irrigation,45358.6663
Panther_office_Larry,2017,water,774835.5729
Panther_office_Lauretta,2016,electricity,956673.3125
Panther_office_Lauretta,2016,gas,11723163.7525
Panther_office_Lauretta,2016,water,339108.384
Panther_office_Lauretta,2017,electricity,1491099.8129
Panther_office_Lauretta,2017,gas,14278487.147
Panther_office_Lauretta,2017,water,350377.5496
Panther_office_Lavinia,2016,chilledwater,305504.136
Panther_office_Lavinia,2016,electricity,127675.6278
Panther_office_Lavinia,2017,chilledwater,410185.4841
Panther_office_Lavinia,2017,electricity,197412.0999
Panther_office_Lois,2016,electricity,775984.1229
Panther_office_Lois,2016,water,16901.8543
Panther_office_Lois,2017,electricity,1306714.701
Panther_office_Lois,2017,water,150409.473
Panther_office_Otto,2016,electricity,23764.9197
Panther_office_Otto,2017,electricity,1908061.4034
Panther_office_Patti,2016,electricity,2622180.9449
Panther_office_Patti,2016,gas,27889804.1441
Panther_office_Patti,2016,water,10812902.5319
Panther_office_Patti,2017,electricity,4079862.5092
Panther_office_Patti,2017,gas,20198218.4873
Panther_office_Patti,2017,water,9223530.006
Panther_office_Ruthie,2016,electricity,616696.238
Panther_office_Ruthie,2016,water,4784606.8236
Panther_office_Ruthie,2017,electricity,1041207.4239
Panther_office_Ruthie,2017,water,3668062.29
Panther_office_Shauna,2016,electricity,532015.7554
Panther_office_Shauna,2016,gas,1090587.6454
Panther_office_Shauna,2016,water,2289075.2811
Panther_office_Shauna,2017,electricity,829629.2857
Panther_office_Shauna,2017,gas,1004599.5429
Panther_office_Shauna,2017,water,2013497.4331
Panther_office_Taryn,2016,electricity,530572.0183
Panther_office_Taryn,2016,gas,4952301.1488
Panther_office_Taryn,2017,electricity,787269.3183
Panther_office_Taryn,2017,gas,4461117.0196
Panther_office_Valarie,2016,electricity,166826.0584
Panther_office_Valarie,2016,irrigation,537.5281
Panther_office_Valarie,2017,electricity,310987.132
Panther_office_Valarie,2017,irrigation,308.1322
Panther_office_Woodrow,2016,irrigation,191767.7265
Panther_office_Woodrow,2016,water,151124.9234
Panther_office_Woodrow,2017,irrigation,79013.9908
Panther_office_Woodrow,2017,water,83430.4364
Panther_other_Bethel,2016,electricity,23832.4076
Panther_other_Bethel,2016,irrigation,32872.4996
Panther_other_Bethel,2016,water,0.0
Panther_other_Bethel,2017,electricity,35045.1324
Panther_other_Bethel,2017,irrigation,6487.4353
Panther_other_Bethel,2017,water,0.0
Panther_other_Bettie,2016,chilledwater,4093718.2262
Panther_other_Bettie,2016,electricity,72260.9504
Panther_other_Bettie,2016,gas,29191433.9902
Panther_other_Bettie,2016,water,1066815.6024
Panther_other_Bettie,2017,chilledwater,7327521.0345
Panther_other_Bettie,2017,electricity,127366.5171
Panther_other_Bettie,2017,gas,28668495.3963
Panther_other_Bettie,2017,water,1029139.4167
Panther_other_Ismael,2016,water,288667.7958
Panther_other_Ismael,2017,water,253584.6159
Panther_other_Iva,2016,irrigation,168829.286
Panther_other_Iva,2016,water,427073.7416
Panther_other_Iva,2017,irrigation,177535.729
Panther_other_Iva,2017,water,433656.5696
Panther_other_Lucina,2016,electricity,2007756.6997
Panther_other_Lucina,2016,gas,24528835.5094
Panther_other_Lucina,2016,water,8315864.3962
Panther_other_Lucina,2017,electricity,3156787.2861
Panther_other_Lucina,2017,gas,29313588.1065
Panther_other_Lucina,2017,water,8827954.661
Panther_other_Luis,2016,water,776221.0329999999
Panther_other_Luis,2017,water,1880743.1044
Panther_other_Lula,2016,electricity,8629.849
Panther_other_Lula,2016,water,0.0
Panther_other_Lula,2017,electricity,9725.4402
Panther_other_Lula,2017,water,0.0
Panther_other_Tyrone,2016,electricity,153101.4506
Panther_other_Tyrone,2016,gas,232166.8536
Panther_other_Tyrone,2016,water,82287.2418
Panther_other_Tyrone,2017,electricity,222063.5354
Panther_other_Tyrone,2017,gas,161426.4662
Panther_other_Tyrone,2017,water,187517.847
Panther_parking_Adela,2016,electricity,238940.1538
Panther_parking_Adela,2016,irrigation,325889.7313
Panther_parking_Adela,2016,water,141687.8963
Panther_parking_Adela,2017,electricity,411195.4851
Panther_parking_Adela,2017,irrigation,139241.7643
Panther_parking_Adela,2017,water,167239.4138
Panther_parking_Alaina,2016,electricity,203525.5166
Panther_parking_Alaina,2017,electricity,324739.0941
Panther_parking_Asia,2016,electricity,145616.2919
Panther_parking_Asia,2016,irrigation,6056.656
Panther_parking_Asia,2016,water,0.0
Panther_parking_Asia,2017,electricity,235300.4018
Panther_parking_Asia,2017,irrigation,27633.493
Panther_parking_Asia,2017,water,0.0
Panther_parking_Charlene,2016,electricity,226185.77909999999
Panther_parking_Charlene,2016,water,0.0
Panther_parking_Charlene,2017,electricity,375365.6292
Panther_parking_Charlene,2017,water,0.0
Panther_parking_Clarence,2016,irrigation,216525.452
Panther_parking_Clarence,2016,water,0.0
Panther_parking_Clarence,2017,irrigation,341443.982
Panther_parking_Clarence,2017,water,0.0
Panther_parking_Jody,2016,electricity,158195.4055
Panther_parking_Jody,2016,irrigation,3492078.5791
Panther_parking_Jody,2017,electricity,259132.3315
Panther_parking_Jody,2017,irrigation,2882211.174
Panther_parking_Lorriane,2016,electricity,62438.136
Panther_parking_Lorriane,2016,irrigation,4230191.3559
Panther_parking_Lorriane,2017,electricity,89417.0728
Panther_parking_Lorriane,2017,irrigation,7696837.4238
Panther_parking_Mellissa,2016,electricity,80115.0021
Panther_parking_Mellissa,2017,electricity,133580.4182
Panther_parking_Stanley,2016,electricity,222800.0117
Panther_parking_Stanley,2016,irrigation,63973.429
Panther_parking_Stanley,2016,water,23658.8125
Panther_parking_Stanley,2017,electricity,388580.9004
Panther_parking_Stanley,2017,irrigation,1548232.69
Panther_parking_Stanley,2017,water,4201.8051000000005
Panther_retail_Felix,2016,electricity,703754.6911
Panther_retail_Felix,2016,water,6188350.4139
Panther_retail_Felix,2017,electricity,988409.232
Panther_retail_Felix,2017,water,4528485.983
Panther_retail_Gilbert,2016,electricity,4253.1841
Panther_retail_Gilbert,2017,electricity,6170.2807
Panther_retail_Jeanette,2016,water,0.0
Panther_retail_Jeanette,2017,water,0.0
Panther_retail_Kristina,2016,chilledwater,427255.8224
Panther_retail_Kristina,2016,electricity,172479.7073
Panther_retail_Kristina,2016,gas,1430223.0373
Panther_retail_Kristina,2017,chilledwater,919694.6038
Panther_retail_Kristina,2017,electricity,281925.5108
Panther_retail_Kristina,2017,gas,1434683.5289
Panther_retail_Lester,2016,electricity,31876.8142
Panther_retail_Lester,2017,electricity,58805.7977
Panther_retail_Rachel,2016,electricity,18467.047
Panther_retail_Rachel,2017,electricity,30850.3953
Panther_retail_Romeo,2016,electricity,2309397.2954
Panther_retail_Romeo,2016,gas,22364313.3883
Panther_retail_Romeo,2016,water,20412104.1971
Panther_retail_Romeo,2017,electricity,3829391.824
Panther_retail_Romeo,2017,gas,17246780.9434
Panther_retail_Romeo,2017,water,13926144.849
Peacock_assembly_Dena,2016,chilledwater,1541390240.8481
Peacock_assembly_Dena,2016,electricity,2124278.1023
Peacock_assembly_Dena,2017,chilledwater,253239358.9712
Peacock_assembly_Dena,2017,electricity,2075588.7999
Peacock_assembly_Dena,2017,steam,1506920.5589
Peacock_assembly_Mamie,2016,steam,302779.0409
Peacock_assembly_Mamie,2017,chilledwater,28637.1275
Peacock_assembly_Mamie,2017,electricity,1026149.4173
Peacock_assembly_Mamie,2017,steam,1226334.621
Peacock_assembly_Russ,2016,chilledwater,2959819.4321
Peacock_assembly_Russ,2016,electricity,1208093.2849
Peacock_assembly_Russ,2016,steam,2308663.7265
Peacock_assembly_Russ,2017,chilledwater,3402547.029
Peacock_assembly_Russ,2017,electricity,1219456.0653
Peacock_assembly_Russ,2017,steam,2323748.8914
Peacock_assembly_Socorro,2016,electricity,71178.1513
Peacock_assembly_Socorro,2017,electricity,315000.8309
Peacock_education_Anita,2016,chilledwater,375684.961
Peacock_education_Anita,2016,electricity,109208.9027
Peacock_education_Anita,2016,steam,112662.3547
Peacock_education_Anita,2017,chilledwater,360254.2746
Peacock_education_Anita,2017,electricity,93358.5238
Peacock_education_Anita,2017,steam,114708.378
Peacock_education_Bianca,2016,steam,1128086.4456
Peacock_education_Bianca,2017,electricity,1290491.8624
Peacock_education_Bianca,2017,steam,1297626.2348
Peacock_education_Dustin,2016,chilledwater,2546453.1533
Peacock_education_Dustin,2016,electricity,415379.3991
Peacock_education_Dustin,2016,steam,588385.5028
Peacock_education_Dustin,2017,chilledwater,2630281.0964
Peacock_education_Dustin,2017,electricity,390456.8279
Peacock_education_Dustin,2017,steam,604817.8135
Peacock_education_Forest,2016,chilledwater,4125105.8812
Peacock_education_Forest,2016,electricity,792440.4003
Peacock_education_Forest,2016,steam,382464.992
Peacock_education_Forest,2017,chilledwater,2883934.6378
Peacock_education_Forest,2017,electricity,757141.9034
Peacock_education_Forest,2017,steam,345841.9098
Peacock_education_Gilberto,2016,electricity,8928341.6278
Peacock_education_Gilberto,2017,electricity,9086341.155
Peacock_education_Joshua,2016,electricity,4087507.5537
Peacock_education_Joshua,2017,electricity,4023179.6547
Peacock_education_Karl,2017,electricity,602815.0887
Peacock_education_Karyn,2016,electricity,4089206.8225
Peacock_education_Karyn,2017,electricity,4178976.1982
Peacock_education_Lucie,2016,chilledwater,61992482.4312
Peacock_education_Lucie,2017,chilledwater,61509313.9506
Peacock_education_Lucie,2017,electricity,6458973.4414
Peacock_education_Lucie,2017,steam,2016149.3619
Peacock_education_Lyle,2016,electricity,5979803.2648
Peacock_education_Lyle,2016,steam,10178099.7984
Peacock_education_Lyle,2017,chilledwater,6538689.8258
Peacock_education_Lyle,2017,electricity,5738978.6835
Peacock_education_Lyle,2017,steam,5924717.3197
Peacock_education_Ophelia,2016,chilledwater,5772021.717
Peacock_education_Ophelia,2016,electricity,5998989.3835
Peacock_education_Ophelia,2017,chilledwater,5839134.8127
Peacock_education_Ophelia,2017,electricity,6263943.9976
Peacock_education_Pasquale,2016,chilledwater,8300936.9822
Peacock_education_Pasquale,2016,electricity,1639656.5746
Peacock_education_Pasquale,2016,steam,8909450.854
Peacock_education_Pasquale,2017,chilledwater,7939442.4485
Peacock_education_Pasquale,2017,electricity,1619375.8951
Peacock_education_Pasquale,2017,steam,5103338.9344999995
Peacock_education_Patience,2016,chilledwater,443478.9683
Peacock_education_Patience,2016,electricity,246630.3461
Peacock_education_Patience,2016,steam,342109.5446
Peacock_education_Patience,2017,chilledwater,319584.1872
Peacock_education_Patience,2017,electricity,231874.4156
Peacock_education_Patience,2017,steam,244384.4969
Peacock_education_Robbie,2016,electricity,441406.8012
Peacock_education_Robbie,2016,steam,7734455.3248
Peacock_education_Robbie,2017,electricity,328877.7828
Peacock_education_Robbie,2017,steam,7013512.4745000005
Peacock_education_Shelly,2016,electricity,984999.6505
Peacock_education_Shelly,2016,steam,7860.3975
Peacock_education_Shelly,2017,electricity,986826.3986
Peacock_education_Shelly,2017,steam,211.49210000000002
Peacock_education_Weldon,2017,chilledwater,12407035.5504
Peacock_education_Weldon,2017,electricity,4990744.8459
Peacock_education_Yolanda,2016,chilledwater,5605449.2165
Peacock_education_Yolanda,2016,electricity,344526.8666
Peacock_education_Yolanda,2016,steam,832830.294
Peacock_education_Yolanda,2017,chilledwater,5381786.8988
Peacock_education_Yolanda,2017,electricity,313261.8237
Peacock_education_Yolanda,2017,steam,772442.5787
Peacock_lodging_Chloe,2016,electricity,296209.4333
Peacock_lodging_Chloe,2017,electricity,265330.1115
Peacock_lodging_Chloe,2017,steam,109875.9218
Peacock_lodging_Erica,2016,steam,1115.1947
Peacock_lodging_Erica,2017,steam,1671.3011000000001
Peacock_lodging_Francesca,2016,electricity,366712.3305
Peacock_lodging_Francesca,2017,electricity,310404.5069
Peacock_lodging_Francesca,2017,steam,164395.7236
Peacock_lodging_Jamaal,2016,chilledwater,4739874.666
Peacock_lodging_Jamaal,2016,electricity,2022351.9482
Peacock_lodging_Jamaal,2016,steam,2455724.665
Peacock_lodging_Jamaal,2017,chilledwater,4285898.1161
Peacock_lodging_Jamaal,2017,electricity,1767920.3642
Peacock_lodging_Jamaal,2017,steam,2028594.4763
Peacock_lodging_James,2016,chilledwater,26415.3505
Peacock_lodging_James,2016,electricity,579478.2459
Peacock_lodging_James,2016,steam,461852.502
Peacock_lodging_James,2017,chilledwater,31241.6721
Peacock_lodging_James,2017,electricity,473211.4994
Peacock_lodging_James,2017,steam,486708.5514
Peacock_lodging_Lou,2016,electricity,1069855.1172
Peacock_lodging_Lou,2017,electricity,996125.3154
Peacock_lodging_Mathew,2016,electricity,511533.8361
Peacock_lodging_Mathew,2017,electricity,444440.9255
Peacock_lodging_Mathew,2017,steam,335711.0903
Peacock_lodging_Matthew,2016,chilledwater,550155.4083
Peacock_lodging_Matthew,2016,electricity,533404.2725
Peacock_lodging_Matthew,2016,steam,744683.1496
Peacock_lodging_Matthew,2017,chilledwater,463152.4514
Peacock_lodging_Matthew,2017,electricity,511290.1022
Peacock_lodging_Matthew,2017,steam,920313.5728
Peacock_lodging_Nova,2016,electricity,177124.9214
Peacock_lodging_Nova,2016,steam,393970.245
Peacock_lodging_Nova,2017,electricity,155966.3315
Peacock_lodging_Nova,2017,steam,380616.8916
Peacock_lodging_Sergio,2016,electricity,881766.7757
Peacock_lodging_Sergio,2017,chilledwater,891199.6994
Peacock_lodging_Sergio,2017,electricity,805244.1085
Peacock_lodging_Sergio,2017,steam,240778.1392
Peacock_lodging_Terrie,2016,electricity,370316.241
Peacock_lodging_Terrie,2016,steam,188688.6214
Peacock_lodging_Terrie,2017,electricity,333722.2438
Peacock_lodging_Terrie,2017,steam,194272.1414
Peacock_lodging_Wes,2016,chilledwater,2282142.1676
Peacock_lodging_Wes,2016,electricity,1517428.8196
Peacock_lodging_Wes,2017,chilledwater,1887846.8857
Peacock_lodging_Wes,2017,electricity,1319592.2327999999
Peacock_lodging_Wes,2017,steam,680360.5765
Peacock_office_Annie,2016,electricity,686489.3844
Peacock_office_Annie,2016,steam,856648.0706
Peacock_office_Annie,2017,electricity,656432.716
Peacock_office_Annie,2017,steam,667458.8715
Peacock_office_Burl,2016,electricity,554688.1839
Peacock_office_Burl,2017,electricity,499888.549
Peacock_office_Dara,2016,electricity,1439353.6014
Peacock_office_Dara,2017,electricity,1406356.8928
Peacock_office_Effie,2016,chilledwater,3412112.9016
Peacock_office_Effie,2016,electricity,768578.1159
Peacock_office_Effie,2016,steam,436831.8393
Peacock_office_Effie,2017,chilledwater,3028799.8416
Peacock_office_Effie,2017,electricity,768416.8696
Peacock_office_Effie,2017,steam,443819.8447
Peacock_office_Elton,2016,electricity,1435396.1815
Peacock_office_Elton,2017,electricity,1338493.7158
Peacock_office_Glenn,2017,electricity,496915.7471
Peacock_office_Jonathon,2016,chilledwater,263347.0284
Peacock_office_Jonathon,2016,steam,502096.2495
Peacock_office_Jonathon,2017,chilledwater,226689.9405
Peacock_office_Jonathon,2017,electricity,261270.4861
Peacock_office_Jonathon,2017,steam,501263.4139
Peacock_office_Julian,2016,chilledwater,637422.478
Peacock_office_Julian,2016,electricity,238951.0158
Peacock_office_Julian,2017,chilledwater,614825.8778
Peacock_office_Julian,2017,electricity,195165.6323
Peacock_office_Major,2016,chilledwater,4646509.021
Peacock_office_Major,2016,electricity,1790429.0593
Peacock_office_Major,2016,steam,1408927.6258
Peacock_office_Major,2017,chilledwater,4229973.6272
Peacock_office_Major,2017,electricity,1742200.1556
Peacock_office_Major,2017,steam,2452644.7776
Peacock_office_Naomi,2016,chilledwater,6799955.9621
Peacock_office_Naomi,2017,chilledwater,1943980.1178
Peacock_office_Naomi,2017,electricity,968354.2078
Peacock_office_Norman,2016,chilledwater,1232720.8839
Peacock_office_Norman,2016,electricity,334353.0869
Peacock_office_Norman,2016,steam,1.2663
Peacock_office_Norman,2017,chilledwater,1224743.0519
Peacock_office_Norman,2017,electricity,303474.1168
Peacock_office_Norman,2017,steam,1.3578
Peacock_office_Ronda,2016,steam,368488.6855
Peacock_office_Ronda,2017,steam,325426.1298
Peacock_public_Kelvin,2016,electricity,2567574.4503
Peacock_public_Kelvin,2017,chilledwater,45035874.9543
Peacock_public_Kelvin,2017,electricity,2422366.8991
Peacock_public_Kelvin,2017,steam,491852.8295
Peacock_public_Linda,2016,chilledwater,5846683.8954
Peacock_public_Linda,2017,chilledwater,5408986.1074
Peacock_public_Linda,2017,electricity,85361.4161
Rat_assembly_Adolfo,2016,electricity,336905.24
Rat_assembly_Adolfo,2017,electricity,275806.73
Rat_assembly_Aisha,2016,electricity,712555.11
Rat_assembly_Aisha,2017,electricity,709309.96
Rat_assembly_Alex,2016,electricity,56762.47
Rat_assembly_Alex,2017,electricity,54638.27
Rat_assembly_Archie,2016,electricity,22492.72
Rat_assembly_Archie,2017,electricity,31178.12
Rat_assembly_Aubrey,2016,electricity,147313.61
Rat_assembly_Aubrey,2017,electricity,151873.96
Rat_assembly_Cristina,2016,electricity,386240.12
Rat_assembly_Cristina,2017,electricity,507293.85
Rat_assembly_Damaris,2016,electricity,47042.74
Rat_assembly_Damaris,2017,electricity,38635.02
Rat_assembly_Deandre,2016,electricity,236838.36000000002
Rat_assembly_Deandre,2017,electricity,269003.48
Rat_assembly_Don,2016,electricity,51930.29
Rat_assembly_Donny,2016,electricity,24209.52
Rat_assembly_Donny,2017,electricity,18637.85
Rat_assembly_Dovie,2016,electricity,214435.55
Rat_assembly_Dovie,2017,electricity,204012.67
Rat_assembly_Erwin,2016,electricity,131314.04
Rat_assembly_Erwin,2017,electricity,158100.42
Rat_assembly_Ezequiel,2016,electricity,349178.5
Rat_assembly_Ezequiel,2017,electricity,365481.03
Rat_assembly_Francine,2016,electricity,361404.73
Rat_assembly_Francine,2017,electricity,333839.87
Rat_assembly_Frieda,2016,electricity,1149026.14
Rat_assembly_Frieda,2017,electricity,1016898.8099999999
Rat_assembly_Gerald,2016,electricity,50319.17
Rat_assembly_Gerald,2017,electricity,13357.96
Rat_assembly_Gwen,2016,electricity,44796.76
Rat_assembly_Gwen,2017,electricity,51162.62
Rat_assembly_Horace,2016,electricity,216063.77
Rat_assembly_Horace,2017,electricity,246633.13
Rat_assembly_Ida,2016,electricity,238828.11
Rat_assembly_Ida,2017,electricity,219179.84
Rat_assembly_Jamie,2016,electricity,257746.25
Rat_assembly_Jamie,2017,electricity,243465.11
Rat_assembly_Jannie,2016,electricity,6987.49
Rat_assembly_Jannie,2017,electricity,7476.72
Rat_assembly_Jennie,2016,electricity,33033.8
Rat_assembly_Jennie,2017,electricity,11969.28
Rat_assembly_Kaitlyn,2016,electricity,884585.6
Rat_assembly_Kaitlyn,2017,electricity,843547.16
Rat_assembly_Karen,2016,electricity,1401145.21
Rat_assembly_Kelley,2016,electricity,19929.52
Rat_assembly_Kelley,2017,electricity,27526.28
Rat_assembly_Kenya,2016,electricity,589563.07
Rat_assembly_Kenya,2017,electricity,543462.05
