building_id,year,meter,total_meter_reading,site_id,sqm,primaryspaceusage,yearbuilt,region,country,Avg_AirTemp_Annual,Total_HDD_Annual,Total_CDD_Annual,Count_Heating_Days_Annual,Count_Cooling_Days_Annual
Peacock_assembly_Dena,2017,electricity,2075588.7999,Peacock,10065.0,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_assembly_Dena,2017,steam,1506920.5589,Peacock,10065.0,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_assembly_Mamie,2016,steam,302779.0409,Peacock,13295.3,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_assembly_Mamie,2017,chilledwater,28637.1275,Peacock,13295.3,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_assembly_Mamie,2017,electricity,1026149.4173,Peacock,13295.3,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_assembly_Mamie,2017,steam,1226334.621,Peacock,13295.3,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_assembly_Russ,2016,chilledwater,2574407.9535,Peacock,5440.6,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_assembly_Russ,2016,electricity,1208093.2849,Peacock,5440.6,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_assembly_Russ,2016,steam,2307939.3439,Peacock,5440.6,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_assembly_Russ,2017,chilledwater,3160965.3671,Peacock,5440.6,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_assembly_Russ,2017,electricity,1219456.0653,Peacock,5440.6,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_assembly_Russ,2017,steam,2323748.8914,Peacock,5440.6,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_assembly_Socorro,2016,electricity,71178.1513,Peacock,4880.6,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_assembly_Socorro,2017,electricity,315000.8309,Peacock,4880.6,Entertainment/public assembly,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Anita,2016,chilledwater,375684.961,Peacock,1255.3,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Anita,2016,electricity,109208.9027,Peacock,1255.3,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Anita,2016,steam,112662.3547,Peacock,1255.3,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Anita,2017,chilledwater,360254.2746,Peacock,1255.3,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Anita,2017,electricity,93358.5238,Peacock,1255.3,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Anita,2017,steam,114483.9742,Peacock,1255.3,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Bianca,2016,steam,1083302.4959,Peacock,4349.1,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Bianca,2017,electricity,1290491.8624,Peacock,4349.1,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Bianca,2017,steam,1112368.3,Peacock,4349.1,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Dustin,2016,chilledwater,2546453.1533,Peacock,7462.4,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Dustin,2016,electricity,415379.3991,Peacock,7462.4,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Dustin,2016,steam,571906.0205,Peacock,7462.4,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Dustin,2017,chilledwater,2630281.0964,Peacock,7462.4,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Dustin,2017,electricity,390456.8279,Peacock,7462.4,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Dustin,2017,steam,581767.6965,Peacock,7462.4,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Forest,2016,chilledwater,4125105.8812,Peacock,7178.0,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Forest,2016,electricity,792440.4003,Peacock,7178.0,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Forest,2016,steam,344899.2762,Peacock,7178.0,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Forest,2017,chilledwater,2883934.6378,Peacock,7178.0,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Forest,2017,electricity,757141.9034,Peacock,7178.0,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Forest,2017,steam,310274.6286,Peacock,7178.0,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Gilberto,2016,electricity,8928341.6278,Peacock,23225.8,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Gilberto,2017,electricity,9086341.155,Peacock,23225.8,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Joshua,2016,electricity,4087507.5537,Peacock,7054.0,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Joshua,2017,electricity,4023179.6547,Peacock,7054.0,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Karl,2017,electricity,602815.0887,Peacock,44381.9,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Karyn,2016,electricity,4089206.8225,Peacock,12016.4,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Karyn,2017,electricity,4178976.1982,Peacock,12016.4,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Lucie,2016,chilledwater,61992482.4312,Peacock,23876.1,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Lucie,2017,chilledwater,61509313.9506,Peacock,23876.1,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Lucie,2017,electricity,6458973.4414,Peacock,23876.1,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Lucie,2017,steam,2016149.3619,Peacock,23876.1,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Lyle,2016,electricity,5979803.2648,Peacock,17727.5,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Lyle,2016,steam,10178099.7984,Peacock,17727.5,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Lyle,2017,chilledwater,6538689.8258,Peacock,17727.5,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Lyle,2017,electricity,5738978.6835,Peacock,17727.5,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Lyle,2017,steam,5923684.9304,Peacock,17727.5,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Ophelia,2016,chilledwater,4658632.738,Peacock,11226.0,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Ophelia,2016,electricity,5998989.3835,Peacock,11226.0,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Ophelia,2017,chilledwater,5437822.2779,Peacock,11226.0,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Ophelia,2017,electricity,6263943.9976,Peacock,11226.0,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Pasquale,2016,chilledwater,8300936.9822,Peacock,3343.6,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Pasquale,2016,electricity,1639656.5746,Peacock,3343.6,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Pasquale,2016,steam,8909450.854,Peacock,3343.6,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Pasquale,2017,chilledwater,7939442.4485,Peacock,3343.6,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Pasquale,2017,electricity,1619375.8951,Peacock,3343.6,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Pasquale,2017,steam,5103338.9344999995,Peacock,3343.6,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Patience,2016,chilledwater,317525.9675,Peacock,2836.4,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Patience,2016,electricity,246630.3461,Peacock,2836.4,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Patience,2016,steam,292293.6435,Peacock,2836.4,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Patience,2017,chilledwater,316126.1437,Peacock,2836.4,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Patience,2017,electricity,231874.4156,Peacock,2836.4,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Patience,2017,steam,202981.6607,Peacock,2836.4,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Robbie,2016,electricity,441406.8012,Peacock,5416.9,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Robbie,2016,steam,7660529.4309,Peacock,5416.9,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Robbie,2017,electricity,328877.7828,Peacock,5416.9,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Robbie,2017,steam,6987454.8042,Peacock,5416.9,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Shelly,2016,electricity,984999.6505,Peacock,4984.3,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Shelly,2016,steam,3546.5135,Peacock,4984.3,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Shelly,2017,electricity,986826.3986,Peacock,4984.3,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Shelly,2017,steam,15.6821,Peacock,4984.3,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Weldon,2017,chilledwater,12407035.5504,Peacock,22419.7,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Weldon,2017,electricity,4990744.8459,Peacock,22419.7,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Yolanda,2016,chilledwater,4806076.8617,Peacock,3675.1,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Yolanda,2016,electricity,344526.8666,Peacock,3675.1,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Yolanda,2016,steam,811408.4323,Peacock,3675.1,Education,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_education_Yolanda,2017,chilledwater,5209091.7365,Peacock,3675.1,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Yolanda,2017,electricity,313261.8237,Peacock,3675.1,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_education_Yolanda,2017,steam,770790.6361,Peacock,3675.1,Education,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Chloe,2016,electricity,296209.4333,Peacock,4120.4,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Chloe,2017,electricity,265330.1115,Peacock,4120.4,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Chloe,2017,steam,109875.9218,Peacock,4120.4,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Erica,2016,steam,1115.1947,Peacock,8144.0,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Erica,2017,steam,1671.3011,Peacock,8144.0,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Francesca,2016,electricity,366712.3305,Peacock,3338.6,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Francesca,2017,electricity,310404.5069,Peacock,3338.6,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Francesca,2017,steam,164395.7236,Peacock,3338.6,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Jamaal,2016,chilledwater,3957007.9482,Peacock,25900.9,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Jamaal,2016,electricity,2022351.9482,Peacock,25900.9,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Jamaal,2016,steam,2442690.8312,Peacock,25900.9,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Jamaal,2017,chilledwater,3996143.5367,Peacock,25900.9,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Jamaal,2017,electricity,1767920.3642,Peacock,25900.9,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Jamaal,2017,steam,2028594.4763,Peacock,25900.9,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_James,2016,chilledwater,20915.8505,Peacock,7702.7,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_James,2016,electricity,579478.2459,Peacock,7702.7,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_James,2016,steam,403402.1578,Peacock,7702.7,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_James,2017,chilledwater,30646.8998,Peacock,7702.7,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_James,2017,electricity,473211.4994,Peacock,7702.7,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_James,2017,steam,458954.4153,Peacock,7702.7,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Lou,2016,electricity,1069855.1172,Peacock,11895.7,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Lou,2017,electricity,996125.3154,Peacock,11895.7,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Mathew,2016,electricity,511533.8361,Peacock,8669.1,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Mathew,2017,electricity,444440.9255,Peacock,8669.1,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Mathew,2017,steam,335711.0903,Peacock,8669.1,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Matthew,2016,chilledwater,494864.8405,Peacock,8686.4,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Matthew,2016,electricity,533404.2725,Peacock,8686.4,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Matthew,2016,steam,676399.9935,Peacock,8686.4,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Matthew,2017,chilledwater,433132.3391,Peacock,8686.4,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Matthew,2017,electricity,511290.1022,Peacock,8686.4,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Matthew,2017,steam,831736.6068,Peacock,8686.4,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Nova,2016,electricity,177124.9214,Peacock,4507.6,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Nova,2016,steam,393970.245,Peacock,4507.6,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Nova,2017,electricity,155966.3315,Peacock,4507.6,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Nova,2017,steam,380343.445,Peacock,4507.6,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Sergio,2016,electricity,881766.7757,Peacock,10498.0,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Sergio,2017,chilledwater,891199.6994,Peacock,10498.0,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Sergio,2017,electricity,805244.1085,Peacock,10498.0,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Sergio,2017,steam,240778.1392,Peacock,10498.0,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Terrie,2016,electricity,370316.241,Peacock,4367.1,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Terrie,2016,steam,114977.2538,Peacock,4367.1,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Terrie,2017,electricity,333722.2438,Peacock,4367.1,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Terrie,2017,steam,176910.057,Peacock,4367.1,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Wes,2016,chilledwater,2274721.2272,Peacock,9828.3,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Wes,2016,electricity,1517428.8196,Peacock,9828.3,Lodging/residential,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_lodging_Wes,2017,chilledwater,1880425.9453,Peacock,9828.3,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Wes,2017,electricity,1319592.2328,Peacock,9828.3,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_lodging_Wes,2017,steam,680360.5765,Peacock,9828.3,Lodging/residential,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Annie,2016,electricity,686489.3844,Peacock,6021.8,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Annie,2016,steam,578880.8888,Peacock,6021.8,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Annie,2017,electricity,656432.716,Peacock,6021.8,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Annie,2017,steam,634087.5244,Peacock,6021.8,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Burl,2016,electricity,554688.1839,Peacock,1661.0,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Burl,2017,electricity,499888.549,Peacock,1661.0,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Dara,2016,electricity,1439353.6014,Peacock,4644.2,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Dara,2017,electricity,1406356.8928,Peacock,4644.2,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Effie,2016,chilledwater,3412112.9016,Peacock,9723.9,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Effie,2016,electricity,768578.1159,Peacock,9723.9,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Effie,2016,steam,387595.9425,Peacock,9723.9,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Effie,2017,chilledwater,3028799.8416,Peacock,9723.9,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Effie,2017,electricity,768416.8696,Peacock,9723.9,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Effie,2017,steam,357456.6646,Peacock,9723.9,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Elton,2016,electricity,1435396.1815,Peacock,9694.9,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Elton,2017,electricity,1338493.7158,Peacock,9694.9,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Glenn,2017,electricity,496915.7471,Peacock,2179.3,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Jonathon,2016,chilledwater,263347.0284,Peacock,3482.5,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Jonathon,2016,steam,495596.0422,Peacock,3482.5,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Jonathon,2017,chilledwater,226689.9405,Peacock,3482.5,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Jonathon,2017,electricity,261270.4861,Peacock,3482.5,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Jonathon,2017,steam,492650.862,Peacock,3482.5,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Julian,2016,chilledwater,637422.478,Peacock,3913.9,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Julian,2016,electricity,238951.0158,Peacock,3913.9,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Julian,2017,chilledwater,614825.8778,Peacock,3913.9,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Julian,2017,electricity,195165.6323,Peacock,3913.9,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Major,2016,chilledwater,4646509.021,Peacock,6507.1,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Major,2016,electricity,1790429.0593,Peacock,6507.1,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Major,2016,steam,1408927.6258,Peacock,6507.1,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Major,2017,chilledwater,4229973.6272,Peacock,6507.1,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Major,2017,electricity,1742200.1556,Peacock,6507.1,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Major,2017,steam,2411519.8847,Peacock,6507.1,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Naomi,2016,chilledwater,6799955.9621,Peacock,5072.2,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Naomi,2017,chilledwater,1943980.1178,Peacock,5072.2,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Naomi,2017,electricity,968354.2078,Peacock,5072.2,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Norman,2016,chilledwater,1232720.8839,Peacock,3044.1,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Norman,2016,electricity,334353.0869,Peacock,3044.1,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Norman,2016,steam,1.2663,Peacock,3044.1,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Norman,2017,chilledwater,1224743.0519,Peacock,3044.1,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Norman,2017,electricity,303474.1168,Peacock,3044.1,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Norman,2017,steam,1.3578,Peacock,3044.1,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_office_Ronda,2016,steam,311391.2777,Peacock,3840.3,Office,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_office_Ronda,2017,steam,296417.9962,Peacock,3840.3,Office,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
Peacock_public_Kelvin,2016,electricity,2567574.4503,Peacock,37324.1,Public services,,"Princeton, New Jersey",United States of America,15.12882,1417.4396,198.09999,173,74
Peacock_public_Kelvin,2017,chilledwater,45035874.9543,Peacock,37324.1,Public services,,"Princeton, New Jersey",United States of America,15.54913,1248.5385,161.39166,162,73
